blkgrp,blkgrps,population,households,land_acres,ht_ami,ht_80ami,ht_nmi,h_ami,h_80ami,h_nmi,t_ami,t_80ami,t_nmi,co2_per_hh_local,co2_per_acre_local,autos_per_hh_ami,autos_per_hh_80ami,autos_per_hh_nmi,vmt_per_hh_ami,vmt_per_hh_80ami,vmt_per_hh_nmi,pct_transit_commuters_ami,pct_transit_commuters_80ami,pct_transit_commuters_nmi,t_cost_ami,t_cost_80ami,t_cost_nmi,auto_ownership_cost_ami,auto_ownership_cost_80ami,auto_ownership_cost_nmi,vmt_cost_ami,vmt_cost_80ami,vmt_cost_nmi,transit_cost_ami,transit_cost_80ami,transit_cost_nmi,transit_trips_ami,transit_trips_80ami,transit_trips_nmi,compact_ndx,emp_ovrll_ndx,res_density,gross_hh_density,hh_gravity,frac_sfd,emp_gravity,emp_ndx,block_size,intersection_density,avg_block_perimeter_meters,h_cost,median_smoc,median_gross_rent,pct_owner_occupied_hu,pct_renter_occupied_hu
"""360010128003""",1.00,1224.00,487.00,47.09,36,44,41,19,23,21,17,20,19,6.59,68.19,1.41,1,1,17278,16994,17340,7,8,8,10662,9998,10256,6605,6004,6182,3920,3854,3932,137,140,142,103,105,107,9.1,7.7,14.89,10.34,17592,12,16634,66,3,516,467,946,1516,783,22,78
"""360010026004""",1.00,1223.00,466.00,677.60,36,43,40,17,21,19,19,22,21,7.83,5.38,1.50,1,1,19196,18913,19259,10,10,10,11532,10850,11108,6999,6379,6557,4355,4289,4367,179,181,184,134,136,138,7.2,9.6,3.70,0.69,18389,28,43965,73,16,82,1362,857,1164,442,58,42
"""360010127001""",1.00,976.00,539.00,139.07,41,50,46,22,28,26,18,22,20,7.27,28.17,1.50,1,1,18358,18075,18421,5,5,5,11259,10576,10834,7008,6388,6565,4165,4099,4177,86,89,91,65,67,69,8.7,7.0,6.80,3.88,16300,11,14709,66,5,166,942,1143,1583,965,29,71
"""360010127002""",1.00,618.00,321.00,93.07,40,48,45,21,27,25,18,21,20,7.09,24.44,1.47,1,1,18017,17733,18079,5,6,6,11044,10368,10626,6857,6244,6422,4087,4021,4100,100,103,105,75,77,79,8.9,7.2,7.70,3.45,17477,7,15924,66,3,241,601,1098,1261,892,56,44
"""360010128002""",1.00,745.00,319.00,76.31,39,47,44,19,24,22,20,23,22,8.65,36.15,1.62,2,2,19332,19049,19395,5,5,5,12064,11354,11612,7582,6936,7113,4386,4320,4398,96,99,101,72,74,76,7.6,7.9,5.41,4.18,18222,49,18155,66,7,210,911,975,1128,772,57,43
"""360010127003""",1.00,568.00,311.00,142.25,40,49,46,21,26,24,19,23,21,7.26,15.88,1.57,2,2,19366,19083,19429,5,5,5,11820,11122,11380,7344,6708,6886,4393,4327,4406,83,86,88,63,65,66,8.1,7.5,6.71,2.19,18253,25,17101,66,7,103,588,1065,1413,765,46,54
"""360010128001""",1.00,575.00,328.00,231.49,36,44,41,18,22,20,19,22,21,6.07,8.60,1.53,1,2,18721,18437,18784,7,7,7,11510,10821,11079,7138,6513,6690,4247,4181,4260,124,127,129,93,95,97,8.1,8.0,4.90,1.42,18701,16,19299,67,8,185,1134,896,885,900,26,74
"""360010128004""",1.00,993.00,450.00,47.80,32,39,36,15,19,17,17,20,19,5.84,54.96,1.39,1,1,16962,16679,17025,8,8,9,10473,9816,10074,6473,5878,6056,3848,3782,3861,153,155,157,115,117,118,9.2,7.6,13.51,9.41,16903,3,15692,66,3,549,467,762,1016,693,21,79
"""360010129004""",1.00,792.00,355.00,39.55,34,41,38,16,19,18,18,21,20,6.85,61.49,1.47,1,1,18010,17727,18073,6,6,6,11090,10413,10671,6891,6276,6454,4086,4020,4098,113,116,118,85,87,89,8.9,7.6,9.61,8.98,14774,19,13712,66,4,405,627,793,,793,19,81
"""360010129001""",1.00,1274.00,529.00,217.87,43,53,49,24,30,28,19,22,21,7.39,17.95,1.54,1,2,19177,18894,19240,5,5,5,11628,10936,11194,7191,6563,6740,4351,4285,4363,86,89,91,65,67,68,8.3,7.6,4.89,2.43,12852,14,12449,66,9,159,1182,1236,1825,827,41,59
"""360010129002""",1.00,656.00,400.00,90.27,24,29,27,6,8,7,18,21,19,3.93,17.40,1.42,1,1,17321,17038,17384,8,8,8,10727,10061,10319,6648,6046,6223,3929,3864,3942,149,152,154,112,114,115,9.0,7.4,25.50,4.43,16139,0,14782,66,5,383,529,330,,330,2,98
"""360010129003""",1.00,419.00,280.00,22.85,28,34,32,11,14,13,17,20,19,4.17,51.05,1.39,1,1,16984,16701,17047,7,8,8,10472,9814,10072,6481,5886,6064,3853,3787,3866,137,140,142,103,105,107,9.3,7.5,13.25,12.25,15387,2,14157,66,3,420,459,574,,574,9,91
"""360010130001""",1.00,907.00,344.00,125.18,53,64,60,30,37,34,23,27,26,10.00,27.47,1.86,2,2,23347,23064,23410,2,2,2,14043,13280,13538,8708,8008,8186,5296,5230,5309,39,42,44,29,31,33,4.1,7.7,3.03,2.75,11274,100,12092,66,6,220,711,1522,1522,,91,9
"""360010130002""",1.00,2128.00,750.00,274.19,49,60,56,28,35,32,22,26,24,10.34,28.28,1.79,2,2,21784,21500,21847,3,3,3,13363,12617,12875,8366,7682,7860,4942,4876,4954,56,59,61,42,44,46,5.4,7.7,2.60,2.74,12980,78,13456,66,12,152,850,1410,1528,660,86,14
"""360010130003""",1.00,861.00,457.00,70.94,45,54,51,27,33,31,18,21,20,7.30,47.03,1.46,1,1,17669,17386,17732,6,6,7,10932,10259,10517,6807,6197,6374,4008,3942,4021,117,120,122,88,90,91,8.9,7.7,8.75,6.44,16021,11,15205,66,4,316,571,1366,1779,1064,42,58
"""360010130005""",1.00,1872.00,780.00,254.86,42,51,47,21,27,25,21,24,23,7.25,22.20,1.69,2,2,20323,20039,20385,5,5,5,12611,11886,12144,7917,7255,7433,4610,4544,4623,83,86,88,63,65,66,6.7,7.8,4.79,3.06,14044,59,14401,66,11,193,735,1087,1169,864,73,27
"""360010130004""",1.00,1572.00,696.00,542.26,45,54,51,24,30,28,21,24,23,8.12,10.42,1.69,2,2,20352,20068,20414,4,5,5,12601,11876,12134,7903,7241,7419,4617,4551,4629,81,84,86,61,63,64,6.8,7.8,2.55,1.28,15949,42,16107,66,34,73,1326,1229,1638,860,47,53
"""360010131001""",1.00,1011.00,366.00,365.91,39,48,45,21,27,25,18,21,20,8.08,8.08,1.46,1,1,18137,17854,18200,9,9,9,11085,10411,10669,6811,6201,6378,4115,4049,4127,159,162,164,119,121,123,8.3,9.1,8.97,1.00,20924,10,31752,69,6,121,640,1086,1511,993,18,82
"""360010131002""",1.00,817.00,337.00,39.71,36,44,41,19,24,22,17,20,19,7.08,60.09,1.38,1,1,17137,16854,17200,10,10,10,10508,9852,10110,6443,5850,6027,3888,3822,3900,177,180,182,133,135,137,9.1,8.9,12.81,8.49,19912,18,28309,68,2,467,395,962,1234,798,38,62
"""360010131003""",1.00,781.00,323.00,72.54,38,46,43,20,25,23,18,21,20,7.44,33.12,1.42,1,1,17557,17273,17620,9,9,9,10761,10096,10355,6615,6013,6191,3983,3917,3996,163,166,168,123,125,126,8.8,9.1,11.62,4.45,20942,21,31402,69,2,344,423,1025,1361,808,39,61
"""360010132001""",1.00,619.00,298.00,42.73,35,42,39,18,22,21,17,19,18,6.17,43.01,1.34,1,1,16441,16157,16504,9,10,10,10162,9515,9773,6258,5673,5851,3730,3664,3743,174,177,179,131,133,135,9.3,9.0,11.21,6.97,21461,8,30254,69,1,524,362,916,1450,688,30,70
"""360010132002""",1.00,779.00,397.00,29.90,32,38,36,15,19,18,16,19,18,4.32,57.42,1.32,1,1,16138,15854,16200,10,10,10,10016,9372,9630,6168,5587,5765,3661,3595,3674,187,190,192,140,143,144,9.3,9.0,13.38,13.28,21680,7,30181,69,2,642,428,786,1350,580,27,73
"""360010132003""",1.00,464.00,201.00,45.22,40,48,45,22,28,25,18,21,20,8.07,35.87,1.44,1,1,17549,17266,17612,10,10,10,10892,10222,10480,6728,6121,6299,3981,3915,3994,183,186,188,137,139,141,8.6,9.0,8.30,4.45,21759,32,29396,69,2,594,390,1127,1568,823,41,59
"""360010132004""",1.00,824.00,338.00,49.31,39,48,44,22,27,25,17,20,19,6.87,47.08,1.41,1,1,16723,16439,16785,10,11,11,10575,9912,10170,6590,5990,6167,3794,3728,3806,192,194,197,144,146,148,8.8,9.0,8.78,6.86,21322,22,27646,69,3,350,692,1117,1425,907,41,59
"""360010132005""",1.00,976.00,541.00,43.71,34,41,38,17,21,20,17,19,18,4.72,58.40,1.35,1,1,16164,15881,16227,10,11,11,10173,9523,9781,6315,5727,5905,3667,3601,3680,192,194,196,144,146,148,9.2,9.0,25.95,12.38,21382,13,28638,69,3,469,422,876,1608,632,25,75
"""360010133001""",1.00,743.00,376.00,55.93,35,42,39,17,21,19,18,21,20,7.01,47.10,1.45,1,1,17668,17384,17730,6,6,7,10886,10215,10473,6762,6154,6331,4008,3942,4021,116,119,121,87,90,91,8.8,8.9,7.69,6.72,20437,20,27466,68,4,275,508,860,847,869,42,58
"""360010133002""",1.00,965.00,410.00,49.23,42,51,48,24,30,28,18,21,20,7.54,62.82,1.47,1,1,17587,17303,17649,8,8,8,10974,10299,10557,6845,6233,6411,3990,3924,4002,139,142,144,105,107,108,8.7,8.9,9.43,8.33,20584,34,27492,69,3,481,447,1231,1587,802,55,45
"""360010133003""",1.00,1852.00,882.00,176.13,38,46,43,20,25,24,17,20,19,6.98,34.97,1.42,1,1,17061,16777,17123,8,8,8,10666,10000,10258,6652,6049,6226,3870,3805,3883,144,147,149,108,110,112,8.8,8.9,17.70,5.01,19023,13,25405,68,5,214,553,1040,1386,943,22,78
"""360010133004""",1.00,832.00,392.00,63.46,40,48,45,21,27,25,18,22,21,7.22,44.62,1.51,1,1,18301,18018,18364,6,6,7,11307,10623,10881,7039,6418,6595,4152,4086,4164,116,119,121,87,90,91,8.5,8.9,8.23,6.18,20709,38,26318,69,3,383,475,1086,1172,971,57,43
"""360010134001""",1.00,453.00,213.00,35.52,40,49,46,22,27,25,19,22,21,7.59,45.48,1.53,1,2,17810,17526,17872,9,9,9,11357,10667,10926,7159,6532,6709,4040,3974,4053,158,161,163,119,121,123,8.3,8.3,8.79,6.00,17750,44,22360,67,2,468,411,1121,1190,841,80,20
"""360010134002""",1.00,831.00,383.00,57.27,39,47,44,20,25,23,19,22,21,7.27,48.64,1.54,1,2,17731,17447,17794,9,9,9,11358,10667,10925,7177,6550,6727,4022,3957,4035,158,161,163,119,121,123,8.2,8.4,7.34,6.69,19079,44,22892,67,3,436,498,1023,1217,697,63,37
"""360010135031""",1.00,986.00,339.00,316.78,63,78,72,41,51,47,22,27,25,10.99,11.76,1.84,2,2,22472,22189,22535,3,3,3,13770,13012,13270,8615,7920,8098,5098,5032,5110,57,60,62,43,45,47,4.0,7.8,2.10,1.07,12829,82,17496,66,18,127,1248,2092,2245,1035,87,13
"""360010134003""",1.00,911.00,429.00,212.72,37,45,42,19,23,22,18,21,20,6.81,13.74,1.48,1,1,17456,17173,17519,9,9,9,11038,10359,10617,6918,6302,6480,3960,3894,3973,160,162,165,120,122,124,8.5,8.3,8.00,2.02,18690,17,22479,67,3,289,640,958,1236,820,33,67
"""360010135032""",1.00,1323.00,490.00,1694.38,63,77,72,39,48,45,24,29,27,10.94,3.16,1.98,2,2,25022,24738,25084,2,2,2,14967,14179,14437,9256,8531,8708,5676,5610,5688,35,38,40,26,28,30,2.0,7.6,0.54,0.29,11441,95,13484,66,56,31,1965,1974,1974,,83,17
"""360010135033""",1.00,2232.00,1003.00,844.99,43,52,49,22,28,26,21,24,23,9.13,10.84,1.68,2,2,21103,20819,21166,4,4,4,12717,11995,12253,7855,7195,7373,4787,4721,4800,75,78,80,57,59,60,6.9,8.2,8.81,1.19,14166,35,17845,67,47,51,1643,1130,1973,645,36,64
"""360010135083""",1.00,2754.00,1082.00,2844.34,57,70,65,35,43,40,22,26,25,10.36,3.94,1.81,2,2,22460,22176,22522,2,3,3,13619,12867,13125,8479,7790,7968,5095,5029,5107,45,48,50,34,36,37,3.9,8.3,4.01,0.38,8641,62,20255,67,36,47,1484,1776,2118,1132,65,35
"""360010135051""",1.00,732.00,311.00,145.52,50,61,57,29,36,34,21,25,23,8.75,18.70,1.73,2,2,20699,20416,20762,4,4,4,12834,12102,12360,8061,7392,7569,4696,4630,4708,78,81,83,58,60,62,5.9,8.6,3.16,2.14,14639,74,25243,68,6,259,593,1491,1577,921,87,13
"""360010135052""",1.00,1801.00,674.00,587.57,54,66,62,32,40,37,23,27,25,9.35,10.73,1.87,2,2,22493,22209,22556,3,3,4,13916,13151,13409,8753,8051,8229,5103,5036,5115,61,64,66,46,48,49,3.1,8.6,2.05,1.15,14961,98,24781,68,17,122,845,1618,1645,961,96,4
"""360010135061""",1.00,3215.00,1118.00,1359.49,55,67,63,34,42,39,21,25,24,9.36,7.70,1.74,2,2,21318,21034,21381,4,4,4,13048,12312,12570,8138,7465,7643,4836,4770,4848,73,76,78,55,57,59,5.5,8.5,1.84,0.82,15640,58,20390,67,21,68,1198,1726,2023,925,73,27
"""360010135062""",1.00,1531.00,658.00,351.55,51,63,58,29,37,34,22,26,24,9.36,17.53,1.81,2,2,21641,21358,21704,3,3,3,13445,12693,12951,8479,7790,7968,4910,4843,4922,57,60,62,43,45,47,4.5,8.3,2.41,1.87,14350,85,21581,67,14,137,999,1497,1497,,95,5
"""360010139011""",1.00,888.00,393.00,298.45,49,59,55,27,33,31,22,26,24,8.81,11.60,1.82,2,2,21195,20912,21258,6,6,7,13441,12687,12946,8517,7827,8004,4808,4742,4821,116,119,121,87,89,91,3.4,9.2,3.07,1.32,14444,98,42385,69,10,127,1113,1360,1360,,99,1
"""360010135063""",1.00,1766.00,788.00,302.50,44,54,50,25,31,29,19,23,22,7.44,19.38,1.61,2,2,18983,18699,19045,5,5,5,11928,11221,11479,7533,6889,7066,4306,4240,4319,89,91,93,66,69,70,7.5,8.4,3.55,2.60,13850,39,23661,67,13,171,968,1274,2030,910,32,68
"""360010140012""",1.00,452.00,249.00,275.44,44,53,49,22,27,25,22,26,25,8.46,7.65,1.81,2,2,21836,21553,21899,7,7,7,13524,12774,13032,8441,7755,7932,4954,4887,4966,129,132,134,97,99,101,3.0,9.4,2.57,0.90,17648,100,53444,71,16,121,1277,1101,1101,,94,6
"""360010135071""",1.00,2195.00,816.00,459.54,51,62,58,31,38,35,20,24,23,9.57,17.00,1.68,2,2,20280,19996,20342,4,4,4,12538,11815,12073,7867,7207,7384,4601,4534,4613,70,73,75,53,55,57,6.5,8.7,9.02,1.78,13595,52,28656,68,20,149,1105,1563,1793,1298,54,46
"""360010136023""",1.00,1798.00,813.00,226.90,40,48,45,22,28,25,18,21,20,7.38,26.44,1.45,1,1,17421,17137,17483,9,9,9,10898,10225,10484,6781,6172,6350,3952,3886,3965,164,167,169,123,125,127,8.4,9.2,8.97,3.58,15845,20,34366,70,8,175,667,1126,1410,1071,16,84
"""360010135072""",1.00,584.00,228.00,918.11,42,51,48,19,24,22,23,27,26,10.73,2.66,1.88,2,2,23369,23085,23431,3,3,3,14139,13373,13631,8778,8075,8252,5301,5235,5314,60,63,65,45,47,49,2.5,8.9,1.34,0.25,11006,81,28469,68,48,43,1880,965,965,,81,19
"""360010135081""",1.00,2076.00,653.00,1207.04,64,78,73,39,49,45,25,29,28,12.30,6.65,1.96,2,2,26169,25886,26232,2,2,2,15119,14335,14594,9154,8434,8611,5937,5870,5949,29,32,34,22,24,25,2.5,7.5,1.72,0.54,8362,92,11642,66,55,45,2067,1992,2171,1270,80,20
"""360010135082""",1.00,1823.00,751.00,399.27,57,69,64,34,42,39,23,27,25,9.72,18.29,1.86,2,2,22437,22153,22500,2,3,3,13834,13072,13330,8699,8000,8178,5090,5024,5102,45,48,50,34,36,38,3.5,8.5,2.71,1.88,9452,98,22814,67,11,143,939,1734,1734,,96,4
"""360010136011""",1.00,968.00,554.00,352.76,40,48,45,20,25,23,20,23,22,7.82,12.27,1.62,2,2,19156,18873,19219,6,7,7,12015,11307,11565,7552,6907,7084,4346,4280,4358,118,121,123,88,91,92,7.4,8.4,4.34,1.57,17947,41,22751,67,7,120,790,1033,1271,761,53,47
"""360010137031""",1.00,2739.00,616.00,3986.59,62,76,70,38,48,44,24,28,26,9.57,1.48,1.93,2,2,24011,23727,24074,3,3,3,14512,13735,13993,9011,8298,8475,5447,5381,5459,54,57,59,40,43,44,1.7,8.9,1.22,0.15,10290,94,28725,69,28,39,1271,1949,2045,1153,89,11
"""360010136012""",1.00,1483.00,517.00,575.67,62,76,71,39,49,45,23,27,26,10.58,9.50,1.88,2,2,22976,22692,23039,4,4,4,14092,13325,13583,8804,8100,8277,5212,5146,5224,76,79,81,57,60,61,2.8,8.9,1.19,0.90,14975,100,28310,68,24,67,1189,1989,1989,,95,5
"""360010136013""",1.00,1392.00,495.00,308.60,55,67,62,32,40,37,23,27,25,11.56,18.55,1.86,2,2,22654,22370,22716,4,5,5,13890,13129,13387,8670,7973,8150,5139,5073,5151,81,83,85,61,63,64,3.3,8.9,1.57,1.60,14903,100,26238,68,15,120,1096,1632,1632,,97,3
"""360010136014""",1.00,3885.00,730.00,1659.57,68,84,78,45,56,52,23,28,26,9.42,4.15,1.90,2,2,23931,23648,23994,4,4,4,14386,13615,13873,8883,8176,8353,5429,5363,5441,73,76,78,55,57,59,2.7,8.7,1.30,0.44,15078,90,23466,68,46,44,1829,2284,2311,2001,91,9
"""360010136015""",1.00,1899.00,823.00,493.02,40,49,46,22,27,25,18,21,20,7.28,12.16,1.49,1,1,18115,17832,18178,7,7,7,11219,10538,10796,6978,6360,6537,4110,4044,4122,132,134,136,99,101,102,8.4,8.9,3.96,1.67,16627,2,23575,68,33,52,1156,1118,988,1128,7,93
"""360010140024""",1.00,858.00,366.00,117.77,42,52,48,23,29,27,19,23,21,8.07,25.07,1.58,2,2,19024,18740,19086,8,8,8,11838,11138,11396,7374,6737,6915,4316,4250,4328,149,152,154,112,114,115,7.1,9.4,5.18,3.11,19519,59,49652,71,6,207,743,1178,1438,759,62,38
"""360010136021""",1.00,1095.00,499.00,1001.03,42,51,48,22,27,25,20,24,23,8.37,4.17,1.66,2,2,20049,19765,20111,6,6,6,12405,11687,11945,7742,7088,7265,4548,4482,4561,114,117,119,86,88,90,6.4,8.4,13.81,0.50,14604,37,22781,67,13,65,1116,1111,1825,795,31,69
"""360010142014""",1.00,1149.00,365.00,1490.04,51,63,58,29,36,33,23,27,25,11.22,2.75,1.81,2,2,23212,22928,23274,5,5,5,13799,13048,13306,8441,7754,7932,5266,5199,5278,92,94,97,69,71,73,3.4,9.1,0.74,0.24,11014,65,20385,69,47,41,1631,1476,1779,973,62,38
"""360010136022""",1.00,1317.00,518.00,760.62,61,75,70,40,50,46,21,25,24,9.16,6.24,1.75,2,2,21208,20925,21271,5,5,5,13073,12335,12594,8166,7492,7670,4811,4745,4824,96,98,100,72,74,75,4.8,9.0,3.26,0.68,15201,63,30360,69,28,71,1280,2029,2444,1276,64,36
"""360010143012""",1.00,1786.00,635.00,5840.69,58,72,67,34,43,39,24,29,27,10.53,1.14,1.93,2,2,25809,25525,25872,3,3,4,14956,14178,14436,9040,8325,8502,5855,5788,5867,61,64,66,46,48,50,2.1,8.4,3.32,0.11,5140,74,7987,68,78,20,2509,1741,2120,886,69,31
"""360010137051""",1.00,1365.00,565.00,281.43,53,64,60,32,40,37,21,25,23,8.64,17.34,1.70,2,2,20787,20503,20850,5,6,6,12767,12040,12298,7951,7288,7465,4716,4650,4728,100,103,105,75,77,79,5.8,9.2,2.73,2.01,16917,70,37272,69,13,150,976,1621,1722,1096,84,16
"""360010143022""",1.00,737.00,317.00,1941.30,43,52,48,18,23,21,24,29,27,11.34,1.85,1.88,2,2,26913,26630,26976,2,3,3,14951,14184,14442,8801,8097,8275,6106,6039,6117,45,48,50,34,36,37,2.9,7.7,1.32,0.16,3834,63,5232,67,43,27,1797,925,966,680,86,14
"""360010137052""",1.00,2165.00,806.00,825.20,50,61,57,29,36,34,21,25,23,8.89,8.68,1.72,2,2,20732,20448,20795,5,5,5,12820,12090,12348,8021,7354,7531,4703,4637,4716,97,99,101,72,75,76,5.5,9.0,1.69,0.98,15238,58,35794,69,38,71,1274,1490,1618,1332,55,45
"""360010144011""",1.00,1102.00,466.00,4113.69,45,55,51,22,27,25,24,28,26,10.45,1.18,1.82,2,2,26377,26093,26440,3,3,3,14542,13788,14046,8507,7817,7995,5984,5917,5996,51,54,56,38,40,42,4.0,6.9,1.79,0.11,3592,39,4009,67,51,16,1929,1098,1388,584,64,36
"""360010137053""",1.00,1440.00,623.00,655.29,47,57,53,25,32,29,21,25,24,9.04,8.59,1.72,2,2,21739,21455,21801,5,5,6,13080,12348,12606,8051,7383,7560,4932,4865,4944,98,100,103,73,75,77,4.9,9.3,2.42,0.95,17520,71,36379,70,15,70,1081,1302,1350,1092,82,18
"""360010137054""",1.00,1242.00,623.00,352.38,49,59,55,28,35,32,21,25,23,8.30,14.68,1.71,2,2,20781,20498,20844,6,6,7,12838,12108,12366,8007,7341,7518,4714,4648,4727,116,119,121,87,89,91,5.3,9.3,2.85,1.77,18479,75,40247,70,18,78,1265,1421,1531,743,86,14
"""360010137061""",1.00,2248.00,762.00,677.64,65,80,74,42,53,49,23,27,25,10.62,11.94,1.85,2,2,23218,22935,23281,4,4,4,13998,13237,13495,8661,7964,8141,5267,5201,5279,70,73,75,52,55,56,3.0,9.2,1.32,1.12,15992,100,32636,69,18,111,1010,2146,2200,1290,94,6
"""360010144012""",1.00,1748.00,661.00,11912.14,58,71,66,32,40,37,26,31,29,12.31,0.68,2.08,2,2,28428,28144,28490,0,1,1,16195,15384,15642,9738,8990,9168,6449,6382,6461,8,11,13,6,8,10,1.1,4.8,0.51,0.06,3113,85,4269,65,175,6,2964,1631,1768,950,83,17
"""360010137071""",1.00,2512.00,1060.00,1102.74,55,68,63,33,42,38,22,26,25,9.00,8.65,1.82,2,2,22143,21860,22206,4,4,4,13587,12835,13093,8497,7808,7985,5023,4957,5036,67,70,72,50,53,54,4.0,8.9,60.04,0.96,13649,78,27456,68,41,65,1444,1701,1779,1465,75,25
"""360010137072""",1.00,1896.00,856.00,644.94,57,69,65,34,42,39,23,27,25,9.73,12.92,1.86,2,2,23213,22929,23275,4,4,4,14001,13240,13499,8667,7970,8147,5266,5200,5278,68,71,73,51,53,55,3.2,9.1,1.76,1.33,15088,100,30195,69,15,108,1063,1732,1732,,98,2
"""360010137073""",1.00,1512.00,541.00,263.26,59,73,68,37,47,43,22,26,25,10.47,21.52,1.81,2,2,22378,22094,22440,3,4,4,13600,12849,13107,8460,7772,7950,5077,5010,5089,64,67,69,48,50,52,4.1,9.0,2.49,2.06,14346,94,30605,69,11,165,859,1903,1903,,97,3
"""360010144013""",1.00,1314.00,510.00,15194.82,60,73,68,33,41,38,27,32,30,12.43,0.42,2.12,2,2,29406,29123,29469,1,1,1,16592,15773,16031,9902,9147,9324,6671,6604,6683,19,22,24,14,16,18,0.6,5.8,0.09,0.03,2712,91,3413,66,200,4,3421,1679,1679,,95,5
"""360010138011""",1.00,605.00,232.00,273.53,52,63,59,28,35,33,23,28,26,10.55,8.95,1.92,2,2,23221,22938,23284,3,4,4,14310,13535,13793,8980,8268,8445,5268,5202,5280,62,65,67,47,49,51,2.7,8.0,1.79,0.85,10956,100,19142,67,21,80,1046,1445,1445,,100,0
"""360010138012""",1.00,2194.00,867.00,615.01,52,63,59,30,37,34,22,26,24,9.30,13.11,1.81,2,2,21634,21350,21696,5,5,5,13458,12707,12965,8466,7778,7955,4908,4841,4920,85,88,90,64,66,67,4.1,8.6,1.81,1.41,10738,82,24408,68,20,97,1100,1515,1693,955,76,24
"""360010138013""",1.00,527.00,197.00,286.31,50,60,56,27,34,31,23,27,25,8.40,5.78,1.86,2,2,22570,22286,22632,4,5,5,13911,13148,13406,8709,8009,8187,5120,5054,5132,82,85,87,62,64,65,3.1,8.5,2.02,0.69,11014,88,23697,68,24,67,1185,1375,1375,,87,13
"""360010138014""",1.00,619.00,300.00,101.74,45,55,51,25,31,29,20,24,23,7.99,23.57,1.68,2,2,19971,19688,20034,5,6,6,12485,11763,12021,7854,7195,7373,4531,4465,4543,100,103,105,75,77,79,6.6,8.4,3.68,2.95,10679,58,21153,67,13,201,849,1270,1979,380,56,44
"""360010138015""",1.00,870.00,360.00,626.39,46,56,52,24,30,27,22,26,25,9.41,5.41,1.81,2,2,22032,21748,22095,4,4,4,13545,12793,13051,8474,7786,7963,4998,4932,5010,73,75,78,55,57,58,4.4,7.3,1.75,0.57,11318,63,16060,66,30,65,1199,1208,1245,1044,82,18
"""360010138016""",1.00,1812.00,711.00,589.45,57,70,65,34,43,40,23,27,26,10.49,12.66,1.90,2,2,22815,22531,22877,3,3,3,14083,13313,13571,8856,8149,8327,5176,5109,5188,51,54,56,38,41,42,3.4,7.4,1.89,1.21,10634,92,15494,66,19,79,1132,1756,1756,,86,14
"""360010138017""",1.00,532.00,252.00,2682.71,52,64,60,27,34,31,25,30,28,10.44,0.98,2.06,2,2,25746,25462,25809,2,2,2,15485,14680,14938,9605,8863,9041,5841,5774,5853,40,43,45,30,32,34,1.0,7.6,0.33,0.09,9808,100,14148,66,89,16,2405,1387,1387,,100,0
"""360010138021""",1.00,2006.00,649.00,458.52,61,75,69,37,46,43,24,28,26,11.81,16.72,1.90,2,2,24872,24589,24935,2,2,2,14537,13767,14025,8859,8153,8330,5643,5576,5654,36,39,41,27,29,30,3.2,8.3,1.94,1.42,10105,98,20101,67,17,98,1119,1898,1898,,98,2
"""360010138022""",1.00,601.00,250.00,346.37,60,74,69,37,46,42,24,28,26,10.85,7.83,1.94,2,2,24130,23847,24193,2,2,2,14573,13794,14052,9059,8344,8521,5474,5408,5486,40,43,45,30,32,34,2.5,8.1,1.46,0.72,8827,100,14933,67,23,63,1341,1866,1866,,100,0
"""360010138023""",1.00,1620.00,611.00,543.25,51,62,57,26,33,31,24,29,27,11.29,12.70,1.93,2,2,25236,24952,25298,2,2,2,14778,14001,14259,9019,8305,8482,5725,5658,5737,35,37,39,26,28,30,2.9,7.9,1.78,1.12,10322,96,15343,67,36,58,1638,1351,1310,2001,94,6
"""360010139012""",1.00,1615.00,594.00,658.86,50,61,57,28,35,32,22,26,25,9.94,8.96,1.84,2,2,21956,21673,22019,5,5,5,13666,12909,13167,8591,7898,8075,4981,4915,4993,94,96,99,70,72,74,3.3,9.0,1.68,0.90,12654,88,35473,69,35,68,1668,1418,1508,921,85,15
"""360010140011""",1.00,2893.00,1356.00,490.36,44,53,50,25,32,29,19,22,21,7.04,19.46,1.53,1,2,17832,17548,17894,8,8,9,11340,10651,10909,7141,6516,6693,4045,3979,4058,154,156,159,115,117,119,7.7,9.2,4.03,2.77,15251,32,45176,70,17,115,987,1289,1779,998,37,63
"""360010139021""",1.00,1729.00,702.00,231.43,52,63,59,30,38,35,21,25,23,9.35,28.38,1.74,2,2,20597,20313,20660,5,5,5,12918,12182,12440,8151,7478,7655,4673,4606,4685,95,98,100,71,73,75,5.4,8.9,2.90,3.03,11769,79,32587,68,13,147,1073,1556,1545,1595,78,22
"""360010139022""",1.00,1114.00,462.00,154.81,51,62,58,29,36,34,22,26,24,9.79,29.21,1.80,2,2,21240,20957,21303,5,5,5,13326,12578,12836,8413,7728,7905,4819,4752,4831,95,98,100,71,73,75,4.2,9.1,2.94,2.98,12950,97,36741,69,12,145,950,1487,1487,,97,3
"""360010139023""",1.00,2499.00,1068.00,731.07,49,60,56,29,36,33,21,25,23,8.54,12.48,1.73,2,2,20188,19904,20250,6,6,6,12786,12052,12310,8094,7424,7601,4580,4514,4592,112,115,117,84,86,88,5.1,9.1,2.48,1.46,13508,71,40423,69,20,93,1312,1459,1544,1260,70,30
